STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER,RAPE
RAJASTHAN,ALWAR,2004,60,98,43
RAJASTHAN,BANSWARA,2004,26,22,20
RAJASTHAN,BARAN,2004,35,95,50
RAJASTHAN,BARMER,2004,15,22,14
RAJASTHAN,BHARATPUR,2004,92,134,44
RAJASTHAN,BHILWARA,2004,37,43,44
RAJASTHAN,BIKANER,2004,52,98,41
RAJASTHAN,BUNDI,2004,17,102,47
RAJASTHAN,CHITTORGARH,2004,51,46,67
RAJASTHAN,CHURU,2004,32,34,15
RAJASTHAN,DAUSA,2004,30,15,14
RAJASTHAN,DHOLPUR,2004,32,50,31
RAJASTHAN,DUNGARPUR,2004,26,8,17
RAJASTHAN,G.R.P.,2004,3,4,1
RAJASTHAN,GANGANAGAR,2004,58,106,50
RAJASTHAN,HANUMANGARH,2004,49,96,38
RAJASTHAN,JAIPUR,2004,83,116,81
RAJASTHAN,JAISALMER,2004,5,0,2
RAJASTHAN,JALORE,2004,30,20,5
RAJASTHAN,JHALAWAR,2004,46,98,40
RAJASTHAN,JHUNJHUNU,2004,32,12,26
RAJASTHAN,JODHPUR,2004,49,114,19
RAJASTHAN,KARAULI,2004,26,26,45
RAJASTHAN,KOTA,2004,47,300,42
RAJASTHAN,NAGAUR,2004,54,35,25
RAJASTHAN,PALI,2004,42,59,31
RAJASTHAN,RAJSAMAND,2004,18,15,7
RAJASTHAN,SAWAI MADHOPUR,2004,22,21,28
RAJASTHAN,SIKAR,2004,39,27,18
RAJASTHAN,SIROHI,2004,44,28,14
RAJASTHAN,TONK,2004,27,28,14
RAJASTHAN,UDAIPUR,2004,59,76,57
RAJASTHAN,TOTAL,2004,1279,2030,1038
SIKKIM,EAST,2004,4,3,1
SIKKIM,NORTH,2004,3,0,0
SIKKIM,SOUTH,2004,4,4,2
SIKKIM,WEST,2004,5,1,0
SIKKIM,TOTAL,2004,16,8,3
TAMIL NADU,CHENGAI,2004,79,56,33
TAMIL NADU,CHENNAI,2004,67,210,30
TAMIL NADU,CHENNAI RLY.,2004,1,4,0
TAMIL NADU,COIMBATORE RURAL,2004,64,43,23
TAMIL NADU,COIMBATORE URBAN,2004,17,15,4
TAMIL NADU,CUDDALORE,2004,55,102,18
TAMIL NADU,DHARMAPURI,2004,39,16,22
TAMIL NADU,DINDIGUL,2004,52,48,18
TAMIL NADU,ERODE,2004,59,23,13
TAMIL NADU,KANCHIPURAM,2004,48,52,17
TAMIL NADU,KANYAKUMARI,2004,30,43,3
TAMIL NADU,KARUR,2004,19,18,4
TAMIL NADU,KRISHNAGIRI,2004,46,28,9
TAMIL NADU,MADURAI RURAL,2004,57,45,29
TAMIL NADU,MADURAI URBAN,2004,16,32,8
TAMIL NADU,NAGAPATTINAM,2004,32,44,9
TAMIL NADU,NAMAKKAL,2004,31,20,7
TAMIL NADU,NILGIRIS,2004,14,26,14
TAMIL NADU,PERAMBALUR,2004,33,33,15
TAMIL NADU,PUDUKOTTAI,2004,30,30,11
TAMIL NADU,RAMNATHAPURAM,2004,37,42,10
TAMIL NADU,SALEM RURAL,2004,73,178,56
TAMIL NADU,SALEM URBAN,2004,22,14,11
TAMIL NADU,SIVAGANGAI,2004,29,30,13
TAMIL NADU,THANJAVUR,2004,48,67,12
TAMIL NADU,THENI,2004,31,62,5
TAMIL NADU,THIRUNELVELI RURAL,2004,63,92,30
TAMIL NADU,THIRUNELVELI URBAN,2004,19,40,3
TAMIL NADU,THIRUVALLUR,2004,20,11,16
TAMIL NADU,THIRUVANNAMALAI,2004,30,20,27
TAMIL NADU,THIRUVARUR,2004,24,25,7
TAMIL NADU,THOOTHUGUDI,2004,59,93,35
TAMIL NADU,TRICHY RLY.,2004,0,1,0
TAMIL NADU,TRICHY RURAL,2004,58,29,16
TAMIL NADU,TRICHY URBAN,2004,13,14,0
TAMIL NADU,VELLORE,2004,60,36,17
TAMIL NADU,VILLUPURAM,2004,68,78,55
TAMIL NADU,VIRUDHUNAGAR,2004,36,52,18
TAMIL NADU,TOTAL,2004,1479,1772,618
TRIPURA,DHALAI,2004,24,4,15
TRIPURA,NORTH,2004,26,18,46
TRIPURA,SOUTH,2004,42,1,51
TRIPURA,WEST,2004,97,13,48
TRIPURA,TOTAL,2004,189,36,160
UTTAR PRADESH,AGRA,2004,125,153,32
UTTAR PRADESH,ALIGARH,2004,193,218,58
UTTAR PRADESH,ALLAHABAD,2004,144,148,23
UTTAR PRADESH,AMBEDKAR NAGAR,2004,37,47,10
UTTAR PRADESH,AURAIYA,2004,47,40,4
UTTAR PRADESH,AZAMGARH,2004,110,63,16
UTTAR PRADESH,BADAUN,2004,212,215,35
UTTAR PRADESH,BAGHPAT,2004,85,101,11
UTTAR PRADESH,BAHRAICH,2004,45,44,16
UTTAR PRADESH,BALLIA,2004,49,68,6
UTTAR PRADESH,BALRAMPUR,2004,22,13,5
UTTAR PRADESH,BANDA,2004,66,32,21
UTTAR PRADESH,BARABANKI,2004,49,77,25
UTTAR PRADESH,BAREILLY,2004,214,200,41
UTTAR PRADESH,BASTI,2004,34,30,7
UTTAR PRADESH,BIJNOR,2004,86,68,25
UTTAR PRADESH,BULANDSHAHAR,2004,199,140,40
UTTAR PRADESH,CHANDOLI,2004,23,14,5
UTTAR PRADESH,CHITRAKOOT DHAM,2004,25,11,10
UTTAR PRADESH,DEORIA,2004,44,60,12
UTTAR PRADESH,ETAH,2004,148,216,26
UTTAR PRADESH,ETAWAH,2004,71,75,9
UTTAR PRADESH,FAIZABAD,2004,50,31,12
UTTAR PRADESH,FATEHGARH,2004,89,85,10
UTTAR PRADESH,FATEHPUR,2004,87,34,10
UTTAR PRADESH,FIROZABAD,2004,123,127,10
UTTAR PRADESH,G.R.P.,2004,15,12,2
UTTAR PRADESH,GAUTAMBUDH NAGAR,2004,63,60,20
UTTAR PRADESH,GHAZIABAD,2004,190,160,25
UTTAR PRADESH,GHAZIPUR,2004,61,54,4
UTTAR PRADESH,GONDA,2004,52,57,14
UTTAR PRADESH,GORAKHPUR,2004,98,84,24
UTTAR PRADESH,HAMIRPUR,2004,50,33,12
UTTAR PRADESH,HARDOI,2004,116,72,37
UTTAR PRADESH,HATHRAS,2004,66,90,16
UTTAR PRADESH,J.P.NAGAR,2004,76,59,27
UTTAR PRADESH,JALAUN,2004,88,55,7
UTTAR PRADESH,JAUNPUR,2004,53,73,19
UTTAR PRADESH,JHANSI,2004,70,31,16
UTTAR PRADESH,KANNAUJ,2004,66,39,5
UTTAR PRADESH,KANPUR DEHAT,2004,46,37,13
UTTAR PRADESH,KANPUR NAGAR,2004,149,126,20
UTTAR PRADESH,KAUSHAMBI,2004,65,31,14
UTTAR PRADESH,KHIRI,2004,113,118,43
UTTAR PRADESH,KUSHI NAGAR,2004,46,47,13
UTTAR PRADESH,LALITPUR,2004,16,16,4
UTTAR PRADESH,LUCKNOW,2004,173,135,46
UTTAR PRADESH,MAHARAJGANJ,2004,25,22,8
UTTAR PRADESH,MAHOBA,2004,36,17,6
UTTAR PRADESH,MAINPURI,2004,127,117,8
UTTAR PRADESH,MATHURA,2004,96,95,24
UTTAR PRADESH,MAU,2004,42,54,3
UTTAR PRADESH,MEERUT,2004,225,179,33
UTTAR PRADESH,MIRZAPUR,2004,36,37,12
UTTAR PRADESH,MORADABAD,2004,194,153,57
UTTAR PRADESH,MUZAFFARNAGAR,2004,253,163,44
UTTAR PRADESH,PILIBHIT,2004,74,60,28
UTTAR PRADESH,PRATAPGARH,2004,63,71,18
UTTAR PRADESH,RAIBAREILLY,2004,74,62,42
UTTAR PRADESH,RAMPUR,2004,74,82,22
UTTAR PRADESH,SAHARANPUR,2004,93,117,22
UTTAR PRADESH,SANT KABIRNAGAR,2004,19,21,6
UTTAR PRADESH,SHAHJAHANPUR,2004,137,166,31
UTTAR PRADESH,SHRAWASTI,2004,17,12,4
UTTAR PRADESH,SIDHARTHNAGAR,2004,23,12,10
UTTAR PRADESH,SITAPUR,2004,152,131,72
UTTAR PRADESH,SONBHADRA,2004,34,24,6
UTTAR PRADESH,ST.RAVIDASNAGAR,2004,21,35,3
UTTAR PRADESH,SULTANPUR,2004,59,78,18
UTTAR PRADESH,UNNAO,2004,123,107,45
UTTAR PRADESH,VARANASI,2004,80,66,15
UTTAR PRADESH,TOTAL,2004,6126,5580,1397
UTTARAKHAND,ALMORA,2004,10,11,1
UTTARAKHAND,BAGESHWAR,2004,4,1,5
UTTARAKHAND,CHAMOLI,2004,5,14,4
UTTARAKHAND,CHAMPAWAT,2004,6,2,2
UTTARAKHAND,DEHRADUN,2004,42,35,21
UTTARAKHAND,HARIDWAR,2004,56,66,33
UTTARAKHAND,NAINITAL,2004,43,26,6
UTTARAKHAND,PAURI GARHWAL,2004,19,13,6
UTTARAKHAND,PITHORAGARH,2004,5,9,9
UTTARAKHAND,RUDRA PRAYAG,2004,4,1,4
UTTARAKHAND,TEHRI GARHWAL,2004,11,18,4
UTTARAKHAND,UDHAMSINGH NAGAR,2004,53,45,15
UTTARAKHAND,UTTARKASHI,2004,4,6,5
UTTARAKHAND,TOTAL,2004,262,247,115
WEST BENGAL,24 PARGANAS NORTH,2004,177,43,176
WEST BENGAL,24 PARGANAS SOUTH,2004,130,3,122
WEST BENGAL,ASANSOL,2004,28,6,9
WEST BENGAL,BANKURA,2004,37,0,49
WEST BENGAL,BIRBHUM,2004,51,16,58
WEST BENGAL,BURDWAN,2004,110,10,92
WEST BENGAL,COOCHBEHAR,2004,20,4,92
WEST BENGAL,DAKSHIN DINAJPUR,2004,16,4,33
WEST BENGAL,DARJEELING,2004,43,1,21
WEST BENGAL,HOOGHLY,2004,82,12,56
WEST BENGAL,HOWRAH,2004,31,4,21
WEST BENGAL,HOWRAH CITY,2004,30,4,15
WEST BENGAL,HOWRAH G.R.P.,2004,10,5,1
WEST BENGAL,JALPAIGURI,2004,118,31,83
WEST BENGAL,KHARAGPUR G.R.P.,2004,8,2,0
WEST BENGAL,KOLKATA,2004,37,78,27
WEST BENGAL,MALDA,2004,63,55,97
WEST BENGAL,MURSHIDABAD,2004,111,7,197
WEST BENGAL,NADIA,2004,99,0,108
WEST BENGAL,PASCHIM MIDNAPUR,2004,81,58,74
WEST BENGAL,PURAB MIDNAPUR,2004,50,10,49
WEST BENGAL,PURULIA,2004,40,0,43
WEST BENGAL,SEALDAH G.R.P.,2004,14,2,5
WEST BENGAL,SILIGURI G.R.P.,2004,3,0,0
WEST BENGAL,UTTAR DINAJPUR,2004,36,35,47
WEST BENGAL,TOTAL,2004,1425,390,1475
A & N ISLANDS,ANDAMAN,2004,13,1,10
A & N ISLANDS,NICOBAR,2004,2,0,0
A & N ISLANDS,TOTAL,2004,15,1,10
CHANDIGARH,CHANDIGARH,2004,22,19,19
CHANDIGARH,TOTAL,2004,22,19,19
D & N HAVELI,D and N HAVELI,2004,11,4,7
D & N HAVELI,TOTAL,2004,11,4,7
DAMAN & DIU,DAMAN,2004,2,1,1
DAMAN & DIU,DIU,2004,1,0,0
DAMAN & DIU,TOTAL,2004,3,1,1
DELHI UT,CENTRAL,2004,16,17,27
DELHI UT,DELHI UT TOTAL,2004,481,519,551
DELHI UT,EAST,2004,52,39,62
DELHI UT,G.R.P.(RLY),2004,6,6,5
DELHI UT,I.G.I. AIRPORT,2004,1,3,1
DELHI UT,NEW DELHI,2004,6,15,8
DELHI UT,NORTH,2004,25,23,23
DELHI UT,NORTH EAST,2004,54,69,67
DELHI UT,NORTH WEST,2004,129,137,124
DELHI UT,S.T.F.,2004,1,15,1
DELHI UT,SOUTH,2004,80,74,96
DELHI UT,SOUTH WEST,2004,44,49,79
DELHI UT,WEST,2004,67,72,58
LAKSHADWEEP,LAKSHADWEEP,2004,0,0,0
LAKSHADWEEP,TOTAL,2004,0,0,0
PUDUCHERRY,PONDICHERRY,2004,25,18,4
PUDUCHERRY,TOTAL,2004,25,18,4
ANDHRA PRADESH,ADILABAD,2005,108,48,53
ANDHRA PRADESH,ANANTAPUR,2005,172,125,16
ANDHRA PRADESH,CHITTOOR,2005,105,40,35
ANDHRA PRADESH,CUDDAPAH,2005,96,0,21
ANDHRA PRADESH,CYBERABAD,2005,150,88,44
ANDHRA PRADESH,EAST GODAVARI,2005,110,130,27
ANDHRA PRADESH,GUNTAKAL RLY.,2005,12,0,0
ANDHRA PRADESH,GUNTUR,2005,165,88,55
ANDHRA PRADESH,HYDERABAD CITY,2005,108,130,67
ANDHRA PRADESH,KARIMNAGAR,2005,164,96,84
ANDHRA PRADESH,KHAMMAM,2005,110,69,21
ANDHRA PRADESH,KRISHNA,2005,69,74,27
ANDHRA PRADESH,KURNOOL,2005,140,95,29
ANDHRA PRADESH,MAHABOOBNAGAR,2005,212,102,62
ANDHRA PRADESH,MEDAK,2005,133,45,36
ANDHRA PRADESH,NALGONDA,2005,138,46,49
ANDHRA PRADESH,NELLORE,2005,86,73,33
ANDHRA PRADESH,NIZAMABAD,2005,88,38,26
ANDHRA PRADESH,PRAKASHAM,2005,106,82,27
ANDHRA PRADESH,RANGA REDDY,2005,62,26,15
ANDHRA PRADESH,SECUNDERABAD RLY.,2005,11,1,0
ANDHRA PRADESH,SRIKAKULAM,2005,36,0,15
ANDHRA PRADESH,VIJAYAWADA,2005,41,40,32
ANDHRA PRADESH,VIJAYAWADA RLY.,2005,5,2,0
ANDHRA PRADESH,VISAKHA RURAL,2005,55,17,18
ANDHRA PRADESH,VISAKHAPATNAM,2005,27,48,28
ANDHRA PRADESH,VIZIANAGARAM,2005,43,9,12
ANDHRA PRADESH,WARANGAL,2005,117,93,34
ANDHRA PRADESH,WEST GODAVARI,2005,81,119,69
ANDHRA PRADESH,TOTAL,2005,2750,1724,935
ARUNACHAL PRADESH,CHANGLANG,2005,9,6,2
ARUNACHAL PRADESH,DIBANG VALLEY,2005,4,4,0
ARUNACHAL PRADESH,K/KUMEY,2005,4,7,1
ARUNACHAL PRADESH,KAMENG EAST,2005,4,2,2
ARUNACHAL PRADESH,KAMENG WEST,2005,6,0,0
ARUNACHAL PRADESH,LOHIT,2005,14,5,3
ARUNACHAL PRADESH,PAPUM PARE,2005,10,4,6
ARUNACHAL PRADESH,SIANG EAST,2005,3,3,13
ARUNACHAL PRADESH,SIANG UPPER,2005,5,0,2
ARUNACHAL PRADESH,SIANG WEST,2005,4,1,3
ARUNACHAL PRADESH,SUBANSIRI LOWER,2005,5,0,0
ARUNACHAL PRADESH,SUBANSIRI UPPER,2005,4,3,2
ARUNACHAL PRADESH,TAWANG,2005,2,0,1
ARUNACHAL PRADESH,TIRAP,2005,3,2,0
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2005,4,0,0
ARUNACHAL PRADESH,TOTAL,2005,81,37,35
ASSAM,BARPETA,2005,38,4,56
ASSAM,BASKA,2005,21,11,9
ASSAM,BONGAIGAON,2005,19,3,38
ASSAM,C.I.D.,2005,0,0,0
ASSAM,CACHAR,2005,51,44,51
ASSAM,CHIRANG,2005,17,0,17
ASSAM,DARRANG,2005,25,17,47
ASSAM,DHEMAJI,2005,20,16,52
ASSAM,DHUBRI,2005,40,22,101
ASSAM,DIBRUGARH,2005,113,24,57
ASSAM,G.R.P.,2005,4,1,2
ASSAM,GOALPARA,2005,31,5,40
ASSAM,GOLAGHAT,2005,61,18,54
ASSAM,GUWAHATI CITY,2005,39,129,38
ASSAM,HAILAKANDI,2005,18,4,18
ASSAM,JORHAT,2005,51,10,29
ASSAM,KAMRUP,2005,31,18,73
ASSAM,KARBI ANGLONG,2005,76,15,8
ASSAM,KARIMGANJ,2005,30,25,28
ASSAM,KOKRAJHAR,2005,46,2,36
ASSAM,LAKHIMPUR,2005,36,8,69
ASSAM,MORIGAON,2005,22,6,52
ASSAM,N.C.HILLS,2005,11,7,1
ASSAM,NAGAON,2005,88,59,149
ASSAM,NALBARI,2005,17,9,27
ASSAM,R.P.O.,2005,10,4,8
ASSAM,SIBSAGAR,2005,61,21,38
ASSAM,SONITPUR,2005,87,7,77
ASSAM,TINSUKIA,2005,92,9,42
ASSAM,UDALGURI,2005,39,5,21
ASSAM,TOTAL,2005,1194,503,1238
BIHAR,ARARIA,2005,68,12,29
BIHAR,ARWAL,2005,28,0,1
BIHAR,AURANGABAD,2005,60,164,17
BIHAR,BAGAHA,2005,40,91,8
BIHAR,BANKA,2005,58,34,43
BIHAR,BEGUSARAI,2005,128,53,20
BIHAR,BETTIAH,2005,76,107,51
BIHAR,BHABHUA,2005,58,64,14
BIHAR,BHAGALPUR,2005,93,52,75
BIHAR,BHOJPUR,2005,158,188,14
BIHAR,BUXAR,2005,68,108,6
BIHAR,DARBHANGA,2005,44,78,65
BIHAR,GAYA,2005,158,175,22
BIHAR,GOPALGANJ,2005,74,209,24
BIHAR,JAMALPUR RLY.,2005,7,1,0
BIHAR,JAMUI,2005,93,52,33
BIHAR,JEHANABAD,2005,52,52,16
BIHAR,KATIHAR,2005,78,41,88
BIHAR,KATIHAR RLY.,2005,11,0,2
BIHAR,KHAGARIA,2005,48,41,14
BIHAR,KISHANGANJ,2005,17,23,61
BIHAR,LAKHISARAI,2005,57,26,3
BIHAR,MADHEPURA,2005,52,24,15
BIHAR,MADHUBANI,2005,69,108,42
BIHAR,MOTIHARI,2005,111,159,24
BIHAR,MUNGER,2005,95,29,18
BIHAR,MUZAFFARPUR,2005,131,22,80
BIHAR,MUZAFFARPUR RLY.,2005,26,0,1
BIHAR,NALANDA,2005,150,100,25
BIHAR,NAUGACHIA,2005,43,29,6
BIHAR,NAWADAH,2005,83,87,23
BIHAR,PATNA,2005,436,87,57
BIHAR,PATNA RLY.,2005,15,6,0
BIHAR,PURNEA,2005,113,35,39
BIHAR,ROHTAS,2005,107,218,18
BIHAR,SAHARSA,2005,17,88,11
BIHAR,SAMASTIPUR,2005,121,184,28
BIHAR,SARAN,2005,125,345,32
BIHAR,SHEIKHPURA,2005,33,0,1
BIHAR,SHEOHAR,2005,11,7,9
BIHAR,SITAMARHI,2005,63,25,32
BIHAR,SIWAN,2005,93,43,27
BIHAR,SUPAUL,2005,34,32,40
BIHAR,VAISHALI,2005,69,108,13
BIHAR,TOTAL,2005,3471,3307,1147
CHHATTISGARH,BALRAMPUR,2005,29,16,36
CHHATTISGARH,BILASPUR,2005,94,54,77
CHHATTISGARH,BIZAPUR,2005,76,122,5
CHHATTISGARH,DANTEWARA,2005,73,36,15
CHHATTISGARH,DHAMTARI,2005,11,7,26
CHHATTISGARH,DURG,2005,90,65,128
CHHATTISGARH,GRP RAIPUR,2005,5,5,2
CHHATTISGARH,JAGDALPUR,2005,63,44,74
CHHATTISGARH,JANJGIR,2005,50,20,43
CHHATTISGARH,JASHPUR,2005,63,20,68
CHHATTISGARH,KABIRDHAM,2005,16,8,24
CHHATTISGARH,KANKER,2005,40,28,32
CHHATTISGARH,KORBA,2005,35,12,27
CHHATTISGARH,KORIYA,2005,34,20,51
CHHATTISGARH,MAHASAMUND,2005,19,9,25
CHHATTISGARH,NARAYANPUR,2005,13,41,1
CHHATTISGARH,RAIGARH,2005,62,29,35
CHHATTISGARH,RAIPUR,2005,92,59,125
CHHATTISGARH,RAJNANDGAON,2005,40,26,81
CHHATTISGARH,SARGUJA,2005,52,22,74
CHHATTISGARH,SURAJPUR,2005,56,17,41
CHHATTISGARH,TOTAL,2005,1013,660,990
GOA,NORTH GOA,2005,22,10,11
GOA,SOUTH GOA,2005,23,5,9
GOA,TOTAL,2005,45,15,20
GUJARAT,AHMEDABAD COMMR.,2005,76,49,35
GUJARAT,AHMEDABAD RURAL,2005,28,7,7
GUJARAT,AHWA-DANG,2005,5,1,5
GUJARAT,AMRELI,2005,24,14,11
GUJARAT,ANAND,2005,20,7,7
GUJARAT,BHARUCH,2005,35,10,8
GUJARAT,BHAVNAGAR,2005,66,31,14
GUJARAT,DAHOD,2005,48,13,9
GUJARAT,GANDHINAGAR,2005,20,6,9
GUJARAT,HIMATNAGAR,2005,26,12,12
GUJARAT,JAMNAGAR,2005,41,19,14
GUJARAT,JUNAGADH,2005,33,27,13
GUJARAT,KHEDA NORTH,2005,30,8,14
GUJARAT,KUTCH,2005,35,23,9
GUJARAT,MEHSANA,2005,30,21,6
GUJARAT,NARMADA,2005,15,2,6
GUJARAT,NAVSARI,2005,14,3,6
GUJARAT,PALANPUR,2005,40,24,11
GUJARAT,PANCHMAHAL,2005,50,6,12
GUJARAT,PATAN,2005,24,13,6
GUJARAT,PORBANDAR,2005,10,8,1
GUJARAT,RAJKOT COMMR.,2005,24,12,7
GUJARAT,RAJKOT RURAL,2005,35,32,18
GUJARAT,SURAT COMMR.,2005,86,23,23
GUJARAT,SURAT RURAL,2005,46,9,9
GUJARAT,SURENDRANAGAR,2005,30,21,13
GUJARAT,VADODARA COMMR.,2005,26,24,5
GUJARAT,VADODARA RURAL,2005,70,13,21
GUJARAT,VALSAD,2005,34,13,11
GUJARAT,W.RLY,2005,12,1,2
GUJARAT,TOTAL,2005,1033,452,324
HARYANA,AMBALA,2005,24,16,19
HARYANA,BHIWANI,2005,47,18,18
HARYANA,FARIDABAD,2005,76,44,39
HARYANA,FATEHABAD,2005,21,14,9
HARYANA,GRP,2005,13,8,2
HARYANA,GURGAON,2005,65,38,17
HARYANA,HISSAR,2005,51,50,25
HARYANA,JHAJJAR,2005,60,32,13
HARYANA,JIND,2005,37,27,14
HARYANA,KAITHAL,2005,23,18,19
HARYANA,KARNAL,2005,46,31,50
HARYANA,KURUKSHETRA,2005,25,15,24
HARYANA,MAHENDRAGARH,2005,12,7,15
HARYANA,MEWAT,2005,19,34,34
HARYANA,PANCHKULA,2005,9,2,8
HARYANA,PANIPAT,2005,42,19,56
HARYANA,REWARI,2005,33,11,13
HARYANA,ROHTAK,2005,48,48,29
HARYANA,SIRSA,2005,31,23,15
HARYANA,SONIPAT,2005,73,42,28
HARYANA,YAMUNANAGAR,2005,29,16,14
HARYANA,TOTAL,2005,784,513,461
HIMACHAL PRADESH,BILASPUR,2005,13,7,8
HIMACHAL PRADESH,CHAMBA,2005,9,8,12
HIMACHAL PRADESH,G.R.P.,2005,0,0,0
HIMACHAL PRADESH,HAMIRPUR,2005,4,2,4
HIMACHAL PRADESH,KANGRA,2005,21,13,23
HIMACHAL PRADESH,KINNAUR,2005,3,1,4
HIMACHAL PRADESH,KULLU,2005,10,13,19
HIMACHAL PRADESH,LAHAUL-SPITI,2005,0,0,0
HIMACHAL PRADESH,MANDI,2005,7,12,8
HIMACHAL PRADESH,SHIMLA,2005,15,6,32
HIMACHAL PRADESH,SIRMAUR,2005,12,5,11
HIMACHAL PRADESH,SOLAN,2005,6,8,15
HIMACHAL PRADESH,UNA,2005,10,4,5
HIMACHAL PRADESH,TOTAL,2005,110,79,141
JAMMU & KASHMIR,ANANTNAG,2005,37,49,9
JAMMU & KASHMIR,AWANTIPORA,2005,29,7,7
JAMMU & KASHMIR,BARAMULLA,2005,78,93,16
JAMMU & KASHMIR,BORDER,2005,7,15,5
JAMMU & KASHMIR,BUDGAM,2005,27,29,6
JAMMU & KASHMIR,CRIME JAMMU,2005,2,0,0
JAMMU & KASHMIR,CRIME SRINAGAR,2005,0,0,0
JAMMU & KASHMIR,DODA,2005,66,82,7
JAMMU & KASHMIR,GANDERBAL,2005,13,3,5
JAMMU & KASHMIR,HANDWARA,2005,17,40,10
JAMMU & KASHMIR,JAMMU,2005,22,58,20
JAMMU & KASHMIR,KARGIL,2005,0,0,1
JAMMU & KASHMIR,KATHUA,2005,12,29,12
JAMMU & KASHMIR,KULGAM,2005,39,7,12
JAMMU & KASHMIR,KUPWARA,2005,22,60,11
JAMMU & KASHMIR,LEH,2005,1,1,5
JAMMU & KASHMIR,POONCH,2005,35,85,7
JAMMU & KASHMIR,PULWAMA,2005,42,70,7
JAMMU & KASHMIR,RAILWAYS,2005,0,1,0
JAMMU & KASHMIR,RAJOURI,2005,51,63,21
JAMMU & KASHMIR,RAMBAN,2005,50,42,6
JAMMU & KASHMIR,REASI,2005,33,32,1
JAMMU & KASHMIR,SRINAGAR,2005,52,116,18
JAMMU & KASHMIR,UDHAMPUR,2005,12,23,15
JAMMU & KASHMIR,TOTAL,2005,647,905,201
JHARKHAND,BOKARO,2005,49,13,36
JHARKHAND,CHAIBASA,2005,115,54,53
JHARKHAND,CHATRA,2005,27,0,11
JHARKHAND,DEOGHAR,2005,51,56,46
JHARKHAND,DHANBAD,2005,97,65,32
JHARKHAND,DHANBAD RLY.,2005,5,0,2
JHARKHAND,DUMKA,2005,52,18,38
JHARKHAND,GARHWA,2005,47,5,17
JHARKHAND,GIRIDIH,2005,63,101,28
JHARKHAND,GODDA,2005,44,83,46
JHARKHAND,GUMLA,2005,140,40,45
JHARKHAND,HAZARIBAGH,2005,104,34,57
JHARKHAND,JAMSHEDPUR,2005,87,103,37
JHARKHAND,JAMSHEDPUR RLY.,2005,8,0,0
JHARKHAND,JAMTARA,2005,19,28,0
JHARKHAND,KODERMA,2005,26,9,12
JHARKHAND,LATEHAR,2005,34,1,12
JHARKHAND,LOHARDAGGA,2005,51,43,25
JHARKHAND,PAKUR,2005,35,84,30
JHARKHAND,PALAMU,2005,69,57,27
JHARKHAND,RANCHI,2005,239,168,102
JHARKHAND,SAHEBGANJ,2005,47,43,44
JHARKHAND,SARAIKELA,2005,49,59,33
JHARKHAND,SIMDEGA,2005,65,20,20
JHARKHAND,TOTAL,2005,1523,1084,753
KARNATAKA,BAGALKOT,2005,43,28,4
KARNATAKA,BANGALORE COMMR.,2005,242,282,38
KARNATAKA,BANGALORE RURAL,2005,171,94,16
KARNATAKA,BELGAUM,2005,116,79,13
KARNATAKA,BELLARY,2005,58,35,17
KARNATAKA,BIDAR,2005,38,44,5
KARNATAKA,BIJAPUR,2005,49,61,18
KARNATAKA,CHAMARAJNAGAR,2005,24,29,7
KARNATAKA,CHICKMAGALUR,2005,35,25,16
KARNATAKA,CHITRADURGA,2005,21,14,15
KARNATAKA,DAKSHIN KANNADA,2005,35,29,14
KARNATAKA,DAVANAGERE,2005,40,16,14
KARNATAKA,DHARWAD COMMR.,2005,15,13,0
KARNATAKA,DHARWAD RURAL,2005,22,15,4
KARNATAKA,GADAG,2005,20,23,1
KARNATAKA,GULBARGA,2005,115,111,16
KARNATAKA,HASSAN,2005,63,58,10
KARNATAKA,HAVERI,2005,25,8,4
KARNATAKA,K.G.F.,2005,8,24,5
KARNATAKA,KODAGU,2005,34,29,10
KARNATAKA,KOLAR,2005,73,49,20
KARNATAKA,KOPPAL,2005,29,22,8
KARNATAKA,MANDYA,2005,43,56,17
KARNATAKA,MYSORE COMMR.,2005,27,50,8
KARNATAKA,MYSORE RURAL,2005,43,34,14
KARNATAKA,RAICHUR,2005,41,43,8
KARNATAKA,RAILWAYS,2005,17,1,0
KARNATAKA,SHIMOGA,2005,50,38,17
KARNATAKA,TUMKUR,2005,64,54,14
KARNATAKA,UDUPI,2005,26,18,7
KARNATAKA,UTTAR KANNADA,2005,22,24,3
KARNATAKA,TOTAL,2005,1609,1406,343
KERALA,ALAPUZHA,2005,23,21,22
KERALA,CBCID,2005,10,3,1
KERALA,ERNAKULAM COMMR.,2005,15,12,7
KERALA,ERNAKULAM RURAL,2005,25,19,15
KERALA,IDUKKI,2005,26,31,28
KERALA,KANNUR,2005,23,18,25
KERALA,KASARGOD,2005,10,14,25
KERALA,KOLLAM,2005,40,29,47
KERALA,KOTTAYAM,2005,24,13,25
KERALA,KOZHIKODE COMMR.,2005,11,16,13
KERALA,KOZHIKODE RURAL,2005,6,12,36
KERALA,MALAPPURAM,2005,28,33,50
KERALA,PALAKKAD,2005,37,23,53
KERALA,PATHANAMTHITTA,2005,22,14,14
KERALA,RAILWAYS,2005,0,0,0
KERALA,THRISSUR,2005,41,35,38
KERALA,TRIVANDRUM COMMR.,2005,8,15,10
